Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
CPCA_8D,2,200,207,36,78,0.781190019193858,0.7909557719406686,0.781190019193858,0.8518518518518519,0.78095298149799,0.8962159156799316,0,0,0,0,0,0
CPCA_8D,3,194,220,32,75,0.7946257197696737,0.8039226637516492,0.7946257197696737,0.873015873015873,0.7937777207842158,0.8743593692779541,0,0,0,0,0,0
CPCA_8D,4,203,220,46,52,0.8119001919385797,0.811974328385009,0.8119001919385797,0.8270676691729323,0.8118294339120031,0.8766753673553467,0,0,0,0,0,0
CPCA_8D,5,209,201,42,69,0.7869481765834933,0.7915202911960603,0.7869481765834933,0.8271604938271605,0.7871177532014747,0.8924391269683838,0,0,0,0,0,0
CPCA_8D,6,244,202,24,51,0.8560460652591171,0.8618517798450565,0.8560460652591171,0.8938053097345132,0.8566513959398803,0.8730573654174805,0,0,0,0,0,0
CPCA_8D,7,200,221,48,52,0.8080614203454894,0.8080378334232584,0.8080614203454894,0.8215613382899628,0.808001926468401,0.8732984066009521,0,0,0,0,0,0
CPCA_8D,8,192,227,34,68,0.8042226487523992,0.809447685005385,0.8042226487523992,0.8697318007662835,0.8033604679489508,0.8748457431793213,0,0,0,0,0,0
CPCA_8D,9,204,199,39,79,0.7735124760076776,0.7830079719547032,0.7735124760076776,0.8361344537815126,0.7736793692814656,0.8739707469940186,0,0,0,0,0,0
CPCA_8D,10,223,191,36,71,0.7946257197696737,0.803493028713172,0.7946257197696737,0.8414096916299559,0.7954763289912018,0.8977947235107422,0,0,0,0,0,0
CPCA_8D_retrained,6_retrained,244,201,25,51,0.8541266794625719,0.8595883836556264,0.8541266794625719,0.8893805309734514,0.854731617192033,0,0,0,0,0,0,0
CPCA_9D,1,193,200,63,65,0.7543186180422264,0.7543155058305872,0.7543186180422264,0.7604562737642585,0.7543059443475435,0.8858733177185059,0,0,0,0,0,0
CPCA_9D,2,209,185,58,69,0.7562380038387716,0.7573870937960916,0.7562380038387716,0.7613168724279835,0.7564755877532181,0.8737568855285645,0,0,0,0,0,0
CPCA_9D,3,197,179,73,72,0.7216890595009597,0.7216574237633953,0.7216890595009597,0.7103174603174603,0.7216705818808584,0.8684942722320557,0,0,0,0,0,0
CPCA_9D,4,207,189,77,48,0.7600767754318618,0.7638949296253724,0.7600767754318618,0.7105263157894737,0.7596148349293312,0.8720800876617432,0,0,0,0,0,0
CPCA_9D,5,210,171,72,68,0.7312859884836852,0.7310618066831807,0.7312859884836852,0.7037037037037037,0.7311306854835499,0.8852498531341553,0,0,0,0,0,0
