Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
CPCA_6D_retrained,retrain_6,274,99,142,3,0.7200772200772201,0.8037816217963277,0.7200772200772201,0.4107883817427386,0.691431236620741,6.103501081466675,0,0,0,0,0,0
CPCA_7D,1,181,157,96,85,0.651252408477842,0.6511534450955582,0.651252408477842,0.6205533596837944,0.6509098694069791,6.768144130706787,0,0,0,0,0,0
CPCA_7D,2,183,156,104,76,0.653179190751445,0.6550557373223721,0.653179190751445,0.6,0.6522031471982128,6.811503648757935,0,0,0,0,0,0
CPCA_7D,3,188,169,81,81,0.6878612716763006,0.6878612716763006,0.6878612716763006,0.676,0.6878612716763006,6.700963020324707,0,0,0,0,0,0
CPCA_7D,4,175,178,95,71,0.6801541425818882,0.6832390577080318,0.6801541425818882,0.652014652014652,0.680239640004347,7.192777872085571,0,0,0,0,0,0
CPCA_7D,5,187,158,83,90,0.666023166023166,0.666773109515045,0.666023166023166,0.6556016597510373,0.6662766299715189,7.395380020141602,0,0,0,0,0,0
CPCA_7D,6,196,156,76,90,0.6795366795366795,0.6818729469375094,0.6795366795366795,0.6724137931034483,0.6802095078515649,6.474077224731445,0,0,0,0,0,0
CPCA_7D,7,166,165,102,85,0.638996138996139,0.6403284734628018,0.638996138996139,0.6179775280898876,0.6389732670632929,6.793046712875366,0,0,0,0,0,0
CPCA_7D,8,182,166,91,79,0.6718146718146718,0.6720668190055945,0.6718146718146718,0.6459143968871596,0.6715796136092479,6.475998878479004,0,0,0,0,0,0
CPCA_7D,9,178,163,77,100,0.6583011583011583,0.6617763496314155,0.6583011583011583,0.6791666666666667,0.6587408693794766,6.6755452156066895,0,0,0,0,0,0
CPCA_7D,10,195,137,91,95,0.640926640926641,0.6416316674937365,0.640926640926641,0.6008771929824561,0.6412410469475688,6.958578109741211,0,0,0,0,0,0
CPCA_7D_retrained,retrain_7,187,173,77,82,0.6936416184971098,0.6939296913370359,0.6936416184971098,0.692,0.6937212911391888,6.924296140670776,0,0,0,0,0,0
CPCA_8D,1,256,104,149,10,0.6936416184971098,0.7686807112693601,0.6936416184971098,0.41106719367588934,0.6673571275612459,6.732231140136719,0,0,0,0,0,0
CPCA_8D,2,247,101,159,12,0.6705202312138728,0.7513648286092771,0.6705202312138728,0.38846153846153847,0.6420121185823429,6.584913969039917,0,0,0,0,0,0
CPCA_8D,3,249,98,152,20,0.6685934489402697,0.7218921606209485,0.6685934489402697,0.392,0.6418024229193314,6.837892770767212,0,0,0,0,0,0
