Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
SVC_9D,9,262,157,83,16,0.8088803088803089,0.8280353451501982,0.8088803088803089,0.6541666666666667,0.8036547657300167,0.29169297218322754,0,0,0,0,0,0
SVC_9D,10,268,143,85,22,0.7934362934362934,0.8065057368173515,0.7934362934362934,0.6271929824561403,0.7869990333395411,0.2995009422302246,0,0,0,0,0,0
SVC_9D_retrained,retrain_9,269,171,61,17,0.8494208494208494,0.857441331909417,0.8494208494208494,0.7370689655172413,0.8469111969111969,0.3649771213531494,0,0,0,0,0,0
SVC_10D,1,255,158,95,11,0.7957610789980732,0.8291571182633878,0.7957610789980732,0.6245059288537549,0.789359363572442,0.32119297981262207,0,0,0,0,0,0
SVC_10D,2,238,166,94,21,0.7784200385356455,0.8024485813800161,0.7784200385356455,0.6384615384615384,0.7740115386380138,0.3189868927001953,0,0,0,0,0,0
SVC_10D,3,249,172,78,20,0.8111753371868978,0.8261911285523207,0.8111753371868978,0.688,0.8079741659392008,0.31558895111083984,0,0,0,0,0,0
SVC_10D,4,233,172,101,13,0.7803468208092486,0.8197051920218306,0.7803468208092486,0.63003663003663,0.7759081132881825,0.31899213790893555,0,0,0,0,0,0
SVC_10D,5,260,167,74,17,0.8243243243243243,0.8385375254191969,0.8243243243243243,0.6929460580912863,0.8207380847681224,0.31126999855041504,0,0,0,0,0,0
SVC_10D,6,276,166,66,10,0.8532818532818532,0.8680023153707365,0.8532818532818532,0.7155172413793104,0.8497545342805739,0.3099329471588135,0,0,0,0,0,0
SVC_10D,7,229,176,91,22,0.7818532818532818,0.8049328346203346,0.7818532818532818,0.6591760299625468,0.7788486962431936,0.3039071559906006,0,0,0,0,0,0
SVC_10D,8,253,166,91,8,0.8088803088803089,0.8439001996038884,0.8088803088803089,0.6459143968871596,0.8035876959310834,0.3112499713897705,0,0,0,0,0,0
SVC_10D,9,261,158,82,17,0.8088803088803089,0.826689329896327,0.8088803088803089,0.6583333333333333,0.8039153424171759,0.29421281814575195,0,0,0,0,0,0
SVC_10D,10,274,142,86,16,0.803088803088803,0.8216865147244894,0.803088803088803,0.6228070175438597,0.7958370714847399,0.31067991256713867,0,0,0,0,0,0
SVC_10D_retrained,retrain_10,276,166,66,10,0.8532818532818532,0.8680023153707365,0.8532818532818532,0.7155172413793104,0.8497545342805739,0.37508702278137207,0,0,0,0,0,0
